activity_id,molecule_chembl_id,canonical_smiles,molecule_pref_name,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_description,assay_type,document_chembl_id,document_journal,document_year,target_chembl_id,target_pref_name
27811403,CHEMBL3901191,COc1ccc2c3c(ccc2c1)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,,IC50,=,20.0,nM,7.70,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811404,CHEMBL3901191,COc1ccc2c3c(ccc2c1)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,,kon,=,,,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811405,CHEMBL3901191,COc1ccc2c3c(ccc2c1)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,,k_off,=,,s-1,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811406,CHEMBL3979508,N[C@H]1Cc2c(ccc3cc(Br)ccc23)O[C@@H]1c1cc(F)c(F)cc1F,,IC50,=,39.0,nM,7.41,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811407,CHEMBL3979508,N[C@H]1Cc2c(ccc3cc(Br)ccc23)O[C@@H]1c1cc(F)c(F)cc1F,,kon,=,,,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811408,CHEMBL3979508,N[C@H]1Cc2c(ccc3cc(Br)ccc23)O[C@@H]1c1cc(F)c(F)cc1F,,k_off,=,,s-1,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811409,CHEMBL6013719,NC1Cc2c(ccc3ccc(Br)cc23)OC1c1cc(F)c(F)cc1F,,IC50,=,216.0,nM,6.67,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811410,CHEMBL6013719,NC1Cc2c(ccc3ccc(Br)cc23)OC1c1cc(F)c(F)cc1F,,kon,=,,,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811411,CHEMBL6013719,NC1Cc2c(ccc3ccc(Br)cc23)OC1c1cc(F)c(F)cc1F,,k_off,=,,s-1,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811412,CHEMBL5944167,N#Cc1ccc2c3c(ccc2c1)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,,IC50,=,9.17,nM,8.04,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811413,CHEMBL5944167,N#Cc1ccc2c3c(ccc2c1)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,,kon,=,,,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811414,CHEMBL5944167,N#Cc1ccc2c3c(ccc2c1)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,,k_off,=,,s-1,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811415,CHEMBL5857197,NC1Cc2c(ccc3cc(OC=O)ccc23)OC1c1cc(F)c(F)cc1F,,IC50,=,18.0,nM,7.75,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811416,CHEMBL5857197,NC1Cc2c(ccc3cc(OC=O)ccc23)OC1c1cc(F)c(F)cc1F,,kon,=,,,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811417,CHEMBL5857197,NC1Cc2c(ccc3cc(OC=O)ccc23)OC1c1cc(F)c(F)cc1F,,k_off,=,,s-1,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811418,CHEMBL6033078,N#Cc1ccc2ccc3c(c2c1)CC(N)C(c1cc(F)c(F)cc1F)O3,,IC50,=,205.0,nM,6.69,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811419,CHEMBL6033078,N#Cc1ccc2ccc3c(c2c1)CC(N)C(c1cc(F)c(F)cc1F)O3,,kon,=,,,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811420,CHEMBL6033078,N#Cc1ccc2ccc3c(c2c1)CC(N)C(c1cc(F)c(F)cc1F)O3,,k_off,=,,s-1,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811421,CHEMBL5914704,COc1cc2ccc3c(c2cc1OC)C[C@H](N)C(c1cc(F)c(F)cc1F)O3,,IC50,=,4.0,nM,8.40,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811422,CHEMBL5914704,COc1cc2ccc3c(c2cc1OC)C[C@H](N)C(c1cc(F)c(F)cc1F)O3,,kon,=,,,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811423,CHEMBL5914704,COc1cc2ccc3c(c2cc1OC)C[C@H](N)C(c1cc(F)c(F)cc1F)O3,,k_off,=,,s-1,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811424,CHEMBL5750623,CS(=O)(=O)c1ccc(-c2ccc3ccc4c(c3c2)CC(N)C(c2cc(F)c(F)cc2F)O4)cc1,,IC50,=,169.0,nM,6.77,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811425,CHEMBL5750623,CS(=O)(=O)c1ccc(-c2ccc3ccc4c(c3c2)CC(N)C(c2cc(F)c(F)cc2F)O4)cc1,,kon,=,,,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811426,CHEMBL5750623,CS(=O)(=O)c1ccc(-c2ccc3ccc4c(c3c2)CC(N)C(c2cc(F)c(F)cc2F)O4)cc1,,k_off,=,,s-1,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811427,CHEMBL5980526,N[C@H]1Cc2c(ccc3ccc(-c4cccc(C[SH](=O)=O)c4)cc23)O[C@@H]1c1cc(F)c(F)cc1F,,IC50,=,74.0,nM,7.13,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811428,CHEMBL5980526,N[C@H]1Cc2c(ccc3ccc(-c4cccc(C[SH](=O)=O)c4)cc23)O[C@@H]1c1cc(F)c(F)cc1F,,kon,=,,,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811429,CHEMBL5980526,N[C@H]1Cc2c(ccc3ccc(-c4cccc(C[SH](=O)=O)c4)cc23)O[C@@H]1c1cc(F)c(F)cc1F,,k_off,=,,s-1,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811430,CHEMBL5829004,NC1Cc2c(ccc3ccccc23)OC1c1cc(F)c(F)cc1F,,IC50,=,110.0,nM,6.96,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811431,CHEMBL5829004,NC1Cc2c(ccc3ccccc23)OC1c1cc(F)c(F)cc1F,,kon,=,,,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811432,CHEMBL5829004,NC1Cc2c(ccc3ccccc23)OC1c1cc(F)c(F)cc1F,,k_off,=,,s-1,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811433,CHEMBL1422,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,SITAGLIPTIN,IC50,=,14.0,nM,7.85,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811434,CHEMBL1422,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,SITAGLIPTIN,kon,=,,,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811435,CHEMBL1422,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,SITAGLIPTIN,k_off,=,,s-1,,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
27811436,CHEMBL2105762,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,OMARIGLIPTIN,IC50,=,2.0,nM,8.70,CHEMBL5734602,"Inhibition Activity Assay: Screening Method:Name of method: Activity Evaluation of DPP4, Fluorescence.Instrument: Microplate reader, Envision (PerkinElmer, USA).Material: human DPP4, which was, in this experiment, obtained by using baculovirus expression system in insect cells. Substrate was Gly-Pro-AMC.Process:DPP4 can specifically hydrolyze the substrate, Gly-Pro-AMC to produce a product, AMC, which, excited by UV light at 355 nm, can produce emission light at 460 nm. Linear change of fluorescence values were dynamically measured at 460 nm wavelengths per unit time, thereby calculating DPP4 activity. MERK-0431 was used as a control compound in the experiment.",B,CHEMBL5727415,,2019,CHEMBL284,Dipeptidyl peptidase 4
